tr_id,tau,xi,y_sys,y_phase
0,18.150000,0.121250,1.409006,1.409034
0,18.160000,0.135334,1.407723,1.407752
0,18.170000,0.149404,1.406300,1.406328
0,18.180000,0.163460,1.404735,1.404764
0,18.190000,0.177498,1.403030,1.403059
0,18.200000,0.191520,1.401185,1.401214
0,18.210000,0.205522,1.399200,1.399229
0,18.220000,0.219503,1.397075,1.397103
0,18.230000,0.233463,1.394810,1.394839
0,18.240000,0.247399,1.392406,1.392434
0,18.250000,0.261310,1.389862,1.389891
0,18.260000,0.275196,1.387180,1.387208
0,18.270000,0.289054,1.384358,1.384387
0,18.280000,0.302882,1.381399,1.381427
0,18.290000,0.316681,1.378301,1.378330
0,18.300000,0.330448,1.375065,1.375094
0,18.310000,0.344182,1.371692,1.371721
0,18.320000,0.357881,1.368182,1.368211
0,18.330000,0.371545,1.364534,1.364564
0,18.340000,0.385172,1.360751,1.360780
0,18.350000,0.398760,1.356831,1.356861
0,18.360000,0.412308,1.352776,1.352805
0,18.370000,0.425815,1.348585,1.348615
0,18.380000,0.439279,1.344260,1.344289
0,18.390000,0.452699,1.339800,1.339829
0,18.400000,0.466075,1.335206,1.335236
0,18.410000,0.479403,1.330478,1.330508
0,18.420000,0.492684,1.325618,1.325648
0,18.430000,0.505915,1.320625,1.320655
0,18.440000,0.519096,1.315500,1.315530
0,18.450000,0.532225,1.310243,1.310274
0,18.460000,0.545300,1.304855,1.304886
0,18.470000,0.558321,1.299337,1.299368
0,18.480000,0.571286,1.293689,1.293720
0,18.490000,0.584195,1.287912,1.287943
0,18.500000,0.597044,1.282006,1.282037
0,18.510000,0.609834,1.275971,1.276002
0,18.520000,0.622563,1.269809,1.269840
0,18.530000,0.635230,1.263520,1.263552
0,18.540000,0.647833,1.257105,1.257136
0,18.550000,0.660372,1.250564,1.250595
0,18.560000,0.672844,1.243897,1.243929
0,18.570000,0.685249,1.237107,1.237139
0,18.580000,0.697586,1.230193,1.230225
0,18.590000,0.709853,1.223155,1.223188
0,18.600000,0.722049,1.215996,1.216029
0,18.610000,0.734172,1.208715,1.208748
0,18.620000,0.746222,1.201313,1.201346
0,18.630000,0.758198,1.193790,1.193824
0,18.640000,0.770098,1.186149,1.186183
0,18.650000,0.781921,1.178389,1.178423
0,18.660000,0.793665,1.170511,1.170545
0,18.670000,0.805330,1.162516,1.162550
0,18.680000,0.816915,1.154404,1.154439
0,18.690000,0.828418,1.146178,1.146212
0,18.700000,0.839838,1.137836,1.137871
0,18.710000,0.851174,1.129381,1.129417
0,18.720000,0.862426,1.120813,1.120849
0,18.730000,0.873590,1.112133,1.112169
0,18.740000,0.884668,1.103342,1.103378
0,18.750000,0.895657,1.094440,1.094476
0,18.760000,0.906556,1.085429,1.085466
0,18.770000,0.917365,1.076309,1.076346
0,18.780000,0.928082,1.067082,1.067119
0,18.790000,0.938706,1.057748,1.057785
0,18.800000,0.949237,1.048308,1.048346
0,18.810000,0.959672,1.038763,1.038802
0,18.820000,0.970012,1.029115,1.029154
0,18.830000,0.980254,1.019363,1.019403
0,18.840000,0.990399,1.009510,1.009550
0,18.850000,1.000444,0.999556,0.999596
0,18.860000,1.010389,0.989502,0.989542
0,18.870000,1.020234,0.979348,0.979389
0,18.880000,1.029976,0.969097,0.969138
0,18.890000,1.039615,0.958749,0.958791
0,18.900000,1.049151,0.948305,0.948347
0,18.910000,1.058581,0.937767,0.937809
0,18.920000,1.067906,0.927134,0.927177
0,18.930000,1.077123,0.916409,0.916452
0,18.940000,1.086234,0.905592,0.905636
0,18.950000,1.095235,0.894684,0.894729
0,18.960000,1.104127,0.883688,0.883733
0,18.970000,1.112908,0.872602,0.872648
0,18.980000,1.121579,0.861430,0.861476
0,18.990000,1.130137,0.850171,0.850218
0,19.000000,1.138582,0.838827,0.838875
0,19.010000,1.146913,0.827400,0.827448
0,19.020000,1.155130,0.815890,0.815938
0,19.030000,1.163231,0.804298,0.804347
0,19.040000,1.171215,0.792625,0.792676
0,19.050000,1.179083,0.780874,0.780925
0,19.060000,1.186832,0.769044,0.769096
0,19.070000,1.194463,0.757137,0.757190
0,19.080000,1.201975,0.745155,0.745209
0,19.090000,1.209366,0.733098,0.733153
0,19.100000,1.216637,0.720968,0.721023
0,19.110000,1.223785,0.708766,0.708822
0,19.120000,1.230812,0.696493,0.696550
0,19.130000,1.237715,0.684150,0.684208
0,19.140000,1.244495,0.671739,0.671798
0,19.150000,1.251150,0.659261,0.659321
0,19.160000,1.257680,0.646716,0.646778
0,19.170000,1.264084,0.634108,0.634170
0,19.180000,1.270361,0.621435,0.621499
0,19.190000,1.276512,0.608701,0.608766
0,19.200000,1.282535,0.595905,0.595972
0,19.210000,1.288430,0.583050,0.583119
0,19.220000,1.294196,0.570137,0.570207
0,19.230000,1.299833,0.557167,0.557238
0,19.240000,1.305339,0.544141,0.544214
0,19.250000,1.310715,0.531061,0.531136
0,19.260000,1.315960,0.517927,0.518004
0,19.270000,1.321074,0.504742,0.504821
0,19.280000,1.326055,0.491506,0.491587
0,19.290000,1.330904,0.478221,0.478305
0,19.300000,1.335619,0.464888,0.464974
0,19.310000,1.340201,0.451509,0.451597
0,19.320000,1.344649,0.438085,0.438176
0,19.330000,1.348963,0.424617,0.424711
0,19.340000,1.353141,0.411106,0.411203
0,19.350000,1.357185,0.397554,0.397655
0,19.360000,1.361092,0.383963,0.384067
0,19.370000,1.364864,0.370333,0.370441
0,19.380000,1.368499,0.356666,0.356778
0,19.390000,1.371997,0.342963,0.343080
0,19.400000,1.375358,0.329227,0.329348
0,19.410000,1.378582,0.315457,0.315583
0,19.420000,1.381667,0.301655,0.301787
0,19.430000,1.384615,0.287824,0.287962
0,19.440000,1.387423,0.273964,0.274109
0,19.450000,1.390094,0.260076,0.260229
0,19.460000,1.392625,0.246162,0.246324
0,19.470000,1.395017,0.232224,0.232395
0,19.480000,1.397269,0.218262,0.218445
0,19.490000,1.399382,0.204279,0.204474
0,19.500000,1.401355,0.190275,0.190484
0,19.510000,1.403187,0.176252,0.176478
0,19.520000,1.404880,0.162212,0.162457
0,19.530000,1.406432,0.148155,0.148424
0,19.540000,1.407843,0.134084,0.134380
0,19.550000,1.409113,0.119999,0.120330
0,19.560000,1.410243,0.105902,0.106277
0,19.570000,1.411231,0.091794,0.092227
0,19.580000,1.412079,0.077678,0.078188
0,19.590000,1.412785,0.063553,0.064176
0,19.600000,1.413350,0.049422,0.050220
0,19.610000,1.413773,0.035287,0.036393
0,19.620000,1.414055,0.021147,0.022939
0,19.630000,1.414196,0.007006,0.011296
0,19.640000,1.414196,-0.007136,0.011377
0,19.650000,1.414053,-0.021277,0.023146
0,19.660000,1.413770,-0.035417,0.036587
0,19.670000,1.413345,-0.049552,0.050399
0,19.680000,1.412779,-0.063683,0.064346
0,19.690000,1.412072,-0.077807,0.078351
0,19.700000,1.411223,-0.091924,0.092385
0,19.710000,1.410233,-0.106031,0.106431
0,19.720000,1.409102,-0.120128,0.120481
0,19.730000,1.407831,-0.134213,0.134529
0,19.740000,1.406418,-0.148284,0.148571
0,19.750000,1.404865,-0.162341,0.162603
0,19.760000,1.403171,-0.176381,0.176622
0,19.770000,1.401337,-0.190404,0.190627
0,19.780000,1.399363,-0.204407,0.204615
0,19.790000,1.397249,-0.218391,0.218585
0,19.800000,1.394996,-0.232352,0.232535
0,19.810000,1.392602,-0.246290,0.246463
0,19.820000,1.390070,-0.260204,0.260367
0,19.830000,1.387398,-0.274091,0.274246
0,19.840000,1.384588,-0.287951,0.288099
0,19.850000,1.381639,-0.301782,0.301923
0,19.860000,1.378553,-0.315583,0.315718
0,19.870000,1.375328,-0.329353,0.329482
0,19.880000,1.371966,-0.343089,0.343213
0,19.890000,1.368466,-0.356792,0.356911
0,19.900000,1.364830,-0.370458,0.370573
0,19.910000,1.361057,-0.384088,0.384199
0,19.920000,1.357148,-0.397679,0.397786
0,19.930000,1.353104,-0.411230,0.411334
0,19.940000,1.348924,-0.424741,0.424841
0,19.950000,1.344609,-0.438208,0.438305
0,19.960000,1.340160,-0.451632,0.451727
0,19.970000,1.335577,-0.465011,0.465103
0,19.980000,1.330860,-0.478343,0.478432
0,19.990000,1.326010,-0.491628,0.491714
0,20.000000,1.321027,-0.504863,0.504947

